date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:23	70417/70417	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jan%202026%2007:13:06%20GMT	https://digits.com/digits.com/blog/qualified-small-business-stock-founders-qsbs	C:/My%20Web%20Sites/ai/digits.com/digits.com/blog/qualified-small-business-stock-founders-qsbs.1ad.delayed	(from https://digits.com/blog/llc-delaware-c-corp-conversion/)
23:13:27	0/-1	---M--	301	error ('')			https://digits.com/blog/accounting-vs-bookkeeping	C:/My%20Web%20Sites/ai/digits.com/blog/accounting-vs-bookkeeping.1ae.delayed	(from https://digits.com/blog/startup-tax-deductions/)
23:13:29	0/-1	---M--	301	error ('')			https://digits.com/blog/when-to-hire-an-accountant	C:/My%20Web%20Sites/ai/digits.com/blog/when-to-hire-an-accountant.1b0.delayed	(from https://digits.com/blog/finance-tech-stack/)
23:13:29	0/-1	---M--	301	error ('')			https://digits.com/blog/guide-accounting-startups	C:/My%20Web%20Sites/ai/digits.com/blog/guide-accounting-startups.1b1.delayed	(from https://digits.com/blog/finance-tech-stack/)
23:13:36	0/-1	---M--	301	error ('')			https://digits.com/blog/accounting-vs-bookkeeping	C:/My%20Web%20Sites/ai/digits.com/blog/accounting-vs-bookkeeping.1b2.delayed	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:13:36	0/-1	---M--	301	error ('')			https://digits.com/blog/accounts-receivable	C:/My%20Web%20Sites/ai/digits.com/blog/accounts-receivable.1b3.delayed	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:13:36	0/-1	---M--	301	error ('')			https://digits.com/blog/accounts-receivable	C:/My%20Web%20Sites/ai/digits.com/blog/accounts-receivable.1b4.delayed	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:13:36	0/-1	---M--	301	error ('')			https://digits.com/blog/cash-vs-accrual-accounting-startups	C:/My%20Web%20Sites/ai/digits.com/blog/cash-vs-accrual-accounting-startups.1b5.delayed	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:13:38	26232/26232	---M--	200	added ('OK')	image/png	etag:%22bb44b5b13bdba33437be79cea2a56ca2%22	https://ram.digitscpu.com/_astro-assets/bebe-kim.iJw-5Q8B_Z2j0k4J.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/bebe-kim.iJw-5Q8B_Z2j0k4J.png	(from https://digits.com/blog/finance-tech-stack/)
23:14:16	67/67	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:13:19%20GMT	https://digits.com/learn/accounting-vs-bookkeeping-whats-the-difference/	C:/My%20Web%20Sites/ai/digits.com/learn/accounting-vs-bookkeeping-whats-the-difference/index.html	(from https://digits.com/blog/finance-tech-stack/)
23:14:23	55/55	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:13:22%20GMT	https://digits.com/product/reports/	C:/My%20Web%20Sites/ai/digits.com/product/reports/index.html	(from https://digits.com/blog/investor-reporting-tips/)
23:14:24	55/55	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:13:22%20GMT	https://digits.com/features/financials/	C:/My%20Web%20Sites/ai/digits.com/features/financials/index.html	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:14:24	56/56	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:13:24%20GMT	https://digits.com/features/bookkeeping/	C:/My%20Web%20Sites/ai/digits.com/features/bookkeeping/index.html	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:14:31	0/-1	---M--	301	error ('')			https://digits.com/blog/accounts-receivable	C:/My%20Web%20Sites/ai/digits.com/blog/accounts-receivable.1b6.delayed	(from https://digits.com/blog/startup-business-accountant-guide/)
23:14:31	0/-1	---M--	301	error ('')			https://digits.com/blog/when-to-hire-an-accountant	C:/My%20Web%20Sites/ai/digits.com/blog/when-to-hire-an-accountant.1b7.delayed	(from https://digits.com/blog/startup-business-accountant-guide/)
23:14:33	53/53	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:03%20GMT	https://digits.com/features/bill-pay/	C:/My%20Web%20Sites/ai/digits.com/features/bill-pay/index.html	(from https://digits.com/blog/accounting-for-startups-founders-guide/)
23:14:34	235705/235705	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:14:09%20GMT	https://digits.com/?utm_source=blog&utm_campaign=sources+of+funding+for+startups	C:/My%20Web%20Sites/ai/digits.com/index4b02.html	(from https://digits.com/blog/7-sources-of-funding-for-startups-and-how-to-improve-your-odds-of-getting-funded/)
23:14:34	66/66	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:18%20GMT	https://digits.com/learn/the-relationship-between-accountants-and-startups/	C:/My%20Web%20Sites/ai/digits.com/learn/the-relationship-between-accountants-and-startups/index.html	(from https://digits.com/blog/extending-your-startup-runway/)
23:14:39	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/ai/platform.twitter.com/widgets.js	(from https://digits.com/blog/deploying-llms-with-ease/)
23:15:21	71/71	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:24%20GMT	https://digits.com/blog/posts/welcome-basis/	C:/My%20Web%20Sites/ai/digits.com/blog/posts/welcome-basis/index.html	(from https://digits.com/blog/trifecta-accounting-tax-fpa/)
23:15:24	77/77	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:24%20GMT	https://digits.com/blog/posts/digits-joins-the-financial-data-exchange-fdx-to-strengthen-secure-data-access/	C:/My%20Web%20Sites/ai/digits.com/blog/posts/digits-joins-the-financial-data-exchange-fdx-to-strengthen-secure-data-access/index.html	(from https://digits.com/blog/digits-achieves-soc-2-type-2/)
23:15:27	62/62	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:23%20GMT	https://digits.com/developer/posts/deploying-llms-with-ease/	C:/My%20Web%20Sites/ai/digits.com/developer/posts/deploying-llms-with-ease/index.html	(from https://digits.com/blog/ai-in-production-2024/)
23:15:42	72/72	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:14:25%20GMT	https://digits.com/blog/posts/on-the-road-to-open-accounting-digits-announces-connect-api-platform/	C:/My%20Web%20Sites/ai/digits.com/blog/posts/on-the-road-to-open-accounting-digits-announces-connect-api-platform/index.html	(from https://digits.com/blog/digits-achieves-soc-2-type-2/)
23:16:21	59116/59116	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/demo/?utm_source=blog&utm_campaign=launch	C:/My%20Web%20Sites/ai/digits.com/demo/index3de1.html	(from https://digits.com/blog/digits-achieves-soc-2-type-2/)
23:16:23	69/69	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:15:07%20GMT	https://digits.com/blog/posts/digits-achieves-soc2-type1-compliance/	C:/My%20Web%20Sites/ai/digits.com/blog/posts/digits-achieves-soc2-type1-compliance/index.html	(from https://digits.com/blog/digits-achieves-soc-2-type-2/)
23:16:31	65/65	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:15:14%20GMT	https://digits.com/blog/posts/bill-pay-made-brilliant/	C:/My%20Web%20Sites/ai/digits.com/blog/posts/bill-pay-made-brilliant/index.html	(from https://digits.com/blog/gpt-4o-vs-digits-ai/)
23:16:31	82/82	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:15:28%20GMT	https://digits.com/developer/posts/training-and-deploying-state-of-the-art-transformer-models-at-digits/	C:/My%20Web%20Sites/ai/digits.com/developer/posts/training-and-deploying-state-of-the-art-transformer-models-at-digits/index.html	(from https://digits.com/blog/gpt-4o-vs-digits-ai/)
23:16:31	55/55	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:09%20GMT	https://digits.com/developer/posts/digits-at-google-next-24/	C:/My%20Web%20Sites/ai/digits.com/developer/posts/digits-at-google-next-24/index.html	(from https://digits.com/blog/gpt-4o-vs-digits-ai/)
23:16:31	85/85	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:07%20GMT	https://digits.com/developer/posts/assisting-accountants-with-similarity-based-machine-learning/	C:/My%20Web%20Sites/ai/digits.com/developer/posts/assisting-accountants-with-similarity-based-machine-learning/index.html	(from https://digits.com/blog/gpt-4o-vs-digits-ai/)
23:16:31	52/52	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:16%20GMT	https://digits.com/developer/posts/digits-at-google-io24/	C:/My%20Web%20Sites/ai/digits.com/developer/posts/digits-at-google-io24/index.html	(from https://digits.com/blog/gpt-4o-vs-digits-ai/)
23:16:32	45/45	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:16%20GMT	https://digits.com/bill-pay	C:/My%20Web%20Sites/ai/digits.com/bill-pay.1b9.delayed	(from https://digits.com/blog/bill-pay-made-brilliant/)
23:16:41	0/-1	---M--	301	error ('')			https://digits.com/blog/per-diem	C:/My%20Web%20Sites/ai/digits.com/blog/per-diem.1ba.delayed	(from https://digits.com/blog/guide-accounting-startups/)
23:16:41	0/-1	---M--	301	error ('')			https://digits.com/demo	C:/My%20Web%20Sites/ai/digits.com/demo.1bb.delayed	(from https://digits.com/blog/guide-accounting-startups/)
23:16:44	0/-1	---M--	301	error ('')			https://digits.com/blog/cash-vs-accrual-accounting-startups	C:/My%20Web%20Sites/ai/digits.com/blog/cash-vs-accrual-accounting-startups.1bc.delayed	(from https://digits.com/blog/do-startups-need-accounting/)
23:16:46	0/-1	---M--	301	error ('')			https://digits.com/accountants	C:/My%20Web%20Sites/ai/digits.com/accountants.1bd.delayed	(from https://digits.com/blog/its-time-to-fix-accounting/)
23:17:03	70417/70417	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jan%202026%2007:16:24%20GMT	https://digits.com/blog/guide-to-w9s/	C:/My%20Web%20Sites/ai/digits.com/blog/guide-to-w9s/index.html	(from https://digits.com/blog/form-1099-nec/)
23:17:07	55/55	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:34%20GMT	https://digits.com/features/dashboard/	C:/My%20Web%20Sites/ai/digits.com/features/dashboard/index.html	(from https://digits.com/blog/when-to-hire-an-accountant/)
23:17:07	48/48	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:34%20GMT	https://digits.com/reports/	C:/My%20Web%20Sites/ai/digits.com/reports/index.html	(from https://digits.com/blog/reports-upgrade-q2-22/)
23:17:07	53/53	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:16:22%20GMT	https://digits.com/bill-pay/	C:/My%20Web%20Sites/ai/digits.com/bill-pay/index.html	(from https://digits.com/blog/bill-pay-made-brilliant/)
23:17:08	16484/16484	---M-Z	200	added ('OK')	text/css	etag:%22c4fe9f0f701d081b6d635764744ee8d0%22	https://ram.digitscpu.com/_astro-assets/_slug_.BQpwmZdZ.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/_slug_.BQpwmZdZ.css	(from https://digits.com/ai-native-accounting/008/)
23:17:08	8982/8982	---M-Z	200	added ('OK')	text/css	etag:%2285a16d3cde8f9abdc433780f102f623c%22	https://ram.digitscpu.com/_astro-assets/_slug_.DzjbQtW2.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/_slug_.DzjbQtW2.css	(from https://digits.com/ai-native-accounting/008/)
23:17:10	1469240/1469240	---M--	200	added ('OK')	image/jpeg	etag:%2274280b985aef952d4eb25358edf32150%22	https://ram.digitscpu.com/_astro-assets/sue-hero.DAn5HElS.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/sue-hero.DAn5HElS.jpg	(from https://digits.com/ai-native-accounting/008/)
23:17:10	78116/78116	---M--	200	added ('OK')	image/jpeg	etag:%228716f31efcec556828143625afec1942%22	https://ram.digitscpu.com/_astro-assets/sue-coffey.lyvgO6XT_ZDhUfE.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/sue-coffey.lyvgO6XT_ZDhUfE.jpg	(from https://digits.com/ai-native-accounting/008/)
23:17:10	47975/47975	---M--	200	added ('OK')	image/jpeg	etag:%225fafa73e1a37feccaedb71b723304e06%22	https://ram.digitscpu.com/_astro-assets/kacee-johnson.Csw-7CDu_1MSpKj.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/kacee-johnson.Csw-7CDu_1MSpKj.jpg	(from https://digits.com/ai-native-accounting/008/)
23:17:12	1676/1676	---M--	200	added ('OK')	image/png	etag:%224d3f84565ef51cc2b947648023495068%22	https://ram.digitscpu.com/_astro-assets/website.Dkfhypv7_Qq1FX.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/website.Dkfhypv7_Qq1FX.png	(from https://digits.com/ai-native-accounting/008/)
23:17:13	18702/18702	---M--	200	added ('OK')	image/jpeg	etag:%22ada67322edf2f5dbb19f2322a4ec080e%22	https://ram.digitscpu.com/_astro-assets/kane.Ct1MIiW2_Z1J3Am0.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/kane.Ct1MIiW2_Z1J3Am0.jpg	(from https://digits.com/ai-native-accounting/007/)
23:17:13	1064867/1064867	---M--	200	added ('OK')	image/png	etag:%226dd042d6765616bd65be41603ed7a2c6%22	https://ram.digitscpu.com/_astro-assets/kane-hero.DgX0g9ub.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/kane-hero.DgX0g9ub.png	(from https://digits.com/ai-native-accounting/007/)
23:17:14	31089/31089	---M--	200	added ('OK')	image/jpeg	etag:%220ef0ff11f4250c3b3837b6a3d7fd7a3d%22	https://ram.digitscpu.com/_astro-assets/dan-wernikoff.C__gKVOd_10oxK2.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/dan-wernikoff.C__gKVOd_10oxK2.jpg	(from https://digits.com/ai-native-accounting/006/)
23:17:14	705852/705852	---M--	200	added ('OK')	image/png	etag:%226ea61ee24bfb91ba4c5effb370a989b7%22	https://ram.digitscpu.com/_astro-assets/ai-native-accounting-006.DM_ubjul.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ai-native-accounting-006.DM_ubjul.png	(from https://digits.com/ai-native-accounting/006/)
23:17:14	26499/26499	---M--	200	added ('OK')	image/jpeg	etag:%2247adc9ee4c7b9ed2fa73a8709c8df373%22	https://ram.digitscpu.com/_astro-assets/jeff-seibert.rAFwF1RI_Z24Y86r.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/jeff-seibert.rAFwF1RI_Z24Y86r.jpg	(from https://digits.com/ai-native-accounting/006/)
23:17:16	70962/70962	---M--	200	added ('OK')	image/jpeg	etag:%22a42e9d02118f53b7dd2cb709c43b75f8%22	https://ram.digitscpu.com/_astro-assets/craig-walker.Dy8INBEw_Z1blj1A.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/craig-walker.Dy8INBEw_Z1blj1A.jpg	(from https://digits.com/ai-native-accounting/006/)
23:17:16	190667/190667	---M--	200	added ('OK')	image/jpeg	etag:%2205651b29650e707f85dbab059c715afa%22	https://ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-005.BVRFCweI.jpeg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-005.BVRFCweI.jpg	(from https://digits.com/ai-native-accounting/005/)
23:17:17	28298/28298	---M--	200	added ('OK')	image/jpeg	etag:%22a404bfda9d894f25312747effba1f279%22	https://ram.digitscpu.com/_astro-assets/ron-baker.DgQl53pN_1Uepq6.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ron-baker.DgQl53pN_1Uepq6.jpg	(from https://digits.com/ai-native-accounting/005/)
23:17:18	39697/39697	---M--	200	added ('OK')	image/jpeg	etag:%222a90b56ecf7a592c4e7c47b26031edb8%22	https://ram.digitscpu.com/_astro-assets/joe-woodard.BrBxL0jF_1KfKdx.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/joe-woodard.BrBxL0jF_1KfKdx.jpg	(from https://digits.com/ai-native-accounting/004/)
23:17:20	19047/19047	---M--	200	added ('OK')	image/jpeg	etag:%22ec57ff3fb6faa3ecd453e187ad5e1cb3%22	https://ram.digitscpu.com/_astro-assets/lindsay-stevenson.BOHM78pA_WstHH.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/lindsay-stevenson.BOHM78pA_WstHH.jpg	(from https://digits.com/ai-native-accounting/003/)
23:17:20	225890/225890	---M--	200	added ('OK')	image/jpeg	etag:%220fc4853c385e2679c4793e02060f5a3f%22	https://ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-003.B1UTQhAc.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-003.B1UTQhAc.jpg	(from https://digits.com/ai-native-accounting/003/)
23:17:22	21628/21628	---M--	200	added ('OK')	image/jpeg	etag:%22458d7bb4ea6881e0ab0e8f530b23199d%22	https://ram.digitscpu.com/_astro-assets/dan-luthi.D0n0-kPh_Zgof8O.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/dan-luthi.D0n0-kPh_Zgof8O.jpg	(from https://digits.com/ai-native-accounting/002/)
23:17:22	534653/534653	---M--	200	added ('OK')	image/png	etag:%22189aa2d3c0b1620c64b915d7407352da%22	https://ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-002.CdUum0pX.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-002.CdUum0pX.png	(from https://digits.com/ai-native-accounting/002/)
23:17:22	547259/547259	---M--	200	added ('OK')	image/png	etag:%2200a847aa26d076843ed372df3135f50e%22	https://ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-001.4c3rushp.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ai-native-accounting-episode-001.4c3rushp.png	(from https://digits.com/ai-native-accounting/001/)
23:17:22	20253/20253	---M--	200	added ('OK')	image/jpeg	etag:%22282d31bd60c94b78ac97eae0e7ee3149%22	https://ram.digitscpu.com/_astro-assets/dawn-brolin.BRTOQQzE_ZOLqrd.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/dawn-brolin.BRTOQQzE_ZOLqrd.jpg	(from https://digits.com/ai-native-accounting/001/)
23:17:24	73721/73721	---M--	200	added ('OK')	image/jpeg	etag:%2245a16b093cfc33b88086345b035b8620%22	https://ram.digitscpu.com/_astro-assets/matt-gardner.CdimD1jw_ZC4qqn.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/matt-gardner.CdimD1jw_ZC4qqn.jpg	(from https://digits.com/ai-native-accounting/001/)
23:17:25	0/-1	---M--	301	error ('')			https://digits.com/demo	C:/My%20Web%20Sites/ai/digits.com/demo.1d5.delayed	(from https://digits.com/customers/freeplay/)
23:17:27	0/-1	---M--	301	error ('')			https://digits.com/demo	C:/My%20Web%20Sites/ai/digits.com/demo.1d6.delayed	(from https://digits.com/customers/partiful/)
23:17:29	2731/2731	---M--	200	added ('OK')	image/jpeg	etag:%2279a017f3022f1dbbd2f5b16371b4a049%22	https://ram.digitscpu.com/_astro-assets/braden-kraft.Byshu2qh_1gXei7.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/braden-kraft.Byshu2qh_1gXei7.jpg	(from https://digits.com/customers/olive-knits-empowering-creative-confidence-with-clear-finances-through-digits/)
23:17:29	0/-1	---M--	301	error ('')			https://digits.com/demo	C:/My%20Web%20Sites/ai/digits.com/demo.1d7.delayed	(from https://digits.com/customers/particle/)
23:17:30	1827/1827	---M--	200	added ('OK')	image/jpeg	etag:%22f5755b1bed18d135576f664fea18193f%22	https://ram.digitscpu.com/_astro-assets/david-gluvna.DooLH_Ef_2kBAhl.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/david-gluvna.DooLH_Ef_2kBAhl.jpg	(from https://digits.com/customers/blaide/)
23:17:31	10829/10829	---M--	200	added ('OK')	image/jpeg	etag:%22720dce64b825c760f3cdb4314eae32a0%22	https://ram.digitscpu.com/_astro-assets/michael-ducker.GMNew0Ci_Z1xKGwR.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/michael-ducker.GMNew0Ci_Z1xKGwR.jpg	(from https://digits.com/customers/blaide/)
23:17:33	12308/12308	---M--	200	added ('OK')	image/jpeg	etag:%228f76ea5fd13061676890f79be6e95d54%22	https://ram.digitscpu.com/_astro-assets/sinclair-toffa.DEsECTSC_Z1oAEYA.jpg	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/sinclair-toffa.DEsECTSC_Z1oAEYA.jpg	(from https://digits.com/customers/mural/)
